drug_name,generic_name
トリヘキシフェニジル塩酸塩錠,トリヘキシフェニジル塩酸塩
トリヘキシフェニジル塩酸塩錠２ｍｇ「杏林」,トリヘキシフェニジル塩酸塩
アーテン散１％,トリヘキシフェニジル塩酸塩
トリヘキシフェニジル塩酸塩散１％「ＣＨ」,トリヘキシフェニジル塩酸塩
ブロモクリプチンメシル酸塩２．５ｍｇ錠,ブロモクリプチンメシル酸塩
パーロデル錠２．５ｍｇ,ブロモクリプチンメシル酸塩
ブロモクリプチン錠２．５ｍｇ「フソー」,ブロモクリプチンメシル酸塩
ドプスＯＤ錠１００ｍｇ,ドロキシドパ
ドプスＯＤ錠２００ｍｇ,ドロキシドパ
ドロキシドパカプセル１００ｍｇ「アメル」,ドロキシドパ
ドロキシドパカプセル２００ｍｇ「アメル」,ドロキシドパ
ペルマックス錠５０μｇ,ペルゴリドメシル酸塩
ペルゴリド錠５０μｇ「サワイ」,ペルゴリドメシル酸塩
ペルマックス錠２５０μｇ,ペルゴリドメシル酸塩
ペルゴリド錠２５０μｇ「サワイ」,ペルゴリドメシル酸塩
セレギリン塩酸塩２．５ｍｇ錠,セレギリン塩酸塩
エフピーＯＤ錠２．５,セレギリン塩酸塩
カバサール錠０．２５ｍｇ,カベルゴリン
カベルゴリン錠０．２５ｍｇ「サワイ」,カベルゴリン
カバサール錠１．０ｍｇ,カベルゴリン
カベルゴリン錠１．０ｍｇ「サワイ」,カベルゴリン
ビ・シフロール錠０．１２５ｍｇ,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．１２５ｍｇ「ＤＳＥＰ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．１２５ｍｇ「ＦＦＰ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．１２５ｍｇ「ＪＧ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．１２５ｍｇ「ＹＤ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．１２５ｍｇ「日医工」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．１２５ｍｇ「日新」,プラミペキソール塩酸塩水和物
ビ・シフロール錠０．５ｍｇ,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．５ｍｇ「ＤＳＥＰ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．５ｍｇ「ＦＦＰ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．５ｍｇ「ＪＧ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．５ｍｇ「ＹＤ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．５ｍｇ「日医工」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩錠０．５ｍｇ「日新」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩ＯＤ錠０．１２５ｍｇ「トーワ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩ＯＤ錠０．５ｍｇ「トーワ」,プラミペキソール塩酸塩水和物
ミラペックスＬＡ錠０．３７５ｍｇ,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩ＬＡ錠０．３７５ｍｇＭＩ「ＤＳＥＰ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩ＬＡ錠０．３７５ｍｇＭＩ「オーハラ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩ＬＡ錠０．３７５ｍｇＭＩ「サワイ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩ＬＡ錠０．３７５ｍｇＭＩ「トーワ」,プラミペキソール塩酸塩水和物
ミラペックスＬＡ錠１．５ｍｇ,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩ＬＡ錠１．５ｍｇＭＩ「ＤＳＥＰ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩ＬＡ錠１．５ｍｇＭＩ「オーハラ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩ＬＡ錠１．５ｍｇＭＩ「サワイ」,プラミペキソール塩酸塩水和物
プラミペキソール塩酸塩ＬＡ錠１．５ｍｇＭＩ「トーワ」,プラミペキソール塩酸塩水和物
レキップ錠０．２５ｍｇ,ロピニロール塩酸塩
ロピニロール錠０．２５ｍｇ「ＪＧ」,ロピニロール塩酸塩
レキップ錠１ｍｇ,ロピニロール塩酸塩
ロピニロール錠１ｍｇ「ＪＧ」,ロピニロール塩酸塩
レキップ錠２ｍｇ,ロピニロール塩酸塩
ロピニロール錠２ｍｇ「ＪＧ」,ロピニロール塩酸塩
ロピニロールＯＤ錠０．２５ｍｇ「アメル」,ロピニロール塩酸塩
ロピニロールＯＤ錠１ｍｇ「アメル」,ロピニロール塩酸塩
ロピニロールＯＤ錠２ｍｇ「アメル」,ロピニロール塩酸塩
レキップＣＲ錠２ｍｇ,ロピニロール塩酸塩
ロピニロール徐放錠２ｍｇ「トーワ」,ロピニロール塩酸塩
ロピニロール徐放錠２ｍｇ「サワイ」,ロピニロール塩酸塩
ロピニロール徐放錠２ｍｇ「ＫＭＰ」,ロピニロール塩酸塩
レキップＣＲ錠８ｍｇ,ロピニロール塩酸塩
ロピニロール徐放錠８ｍｇ「トーワ」,ロピニロール塩酸塩
ロピニロール徐放錠８ｍｇ「サワイ」,ロピニロール塩酸塩
ロピニロール徐放錠８ｍｇ「ＫＭＰ」,ロピニロール塩酸塩
コムタン錠１００ｍｇ,エンタカポン
エンタカポン錠１００ｍｇ「ＪＧ」,エンタカポン
エンタカポン錠１００ｍｇ「アメル」,エンタカポン
エンタカポン錠１００ｍｇ「トーワ」,エンタカポン
エンタカポン錠１００ｍｇ「サンド」,エンタカポン
トレリーフＯＤ錠２５ｍｇ,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「ＳＭＰＰ」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「ＤＳＥＰ」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「ＫＯ」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「ＺＥ」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「アメル」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「杏林」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「ケミファ」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「サワイ」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「サンド」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「ダイト」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「トーワ」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「日医工」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「日新」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「ニプロ」,ゾニサミド
ゾニサミドＯＤ錠２５ｍｇＴＲＥ「フェルゼン」,ゾニサミド
トレリーフＯＤ錠５０ｍｇ,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「ＳＭＰＰ」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「ＤＳＥＰ」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「ＫＯ」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「ＺＥ」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「アメル」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「杏林」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「ケミファ」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「サワイ」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「サンド」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「ダイト」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「トーワ」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「日医工」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「日新」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「ニプロ」,ゾニサミド
ゾニサミドＯＤ錠５０ｍｇＴＲＥ「フェルゼン」,ゾニサミド
ノウリアスト錠２０ｍｇ,イストラデフィリン
アジレクト錠０．５ｍｇ,ラサギリンメシル酸塩
アジレクト錠１ｍｇ,ラサギリンメシル酸塩
エクフィナ錠５０ｍｇ,サフィナミドメシル酸塩
オンジェンティス錠２５ｍｇ,オピカポン
イーシー・ドパール配合錠,レボドパ・ベンセラジド塩酸塩
ネオドパゾール配合錠,レボドパ・ベンセラジド塩酸塩
マドパー配合錠Ｌ１００,レボドパ・ベンセラジド塩酸塩
マドパー配合錠Ｌ５０,レボドパ・ベンセラジド塩酸塩
ネオドパストン配合錠Ｌ１００,レボドパ・カルビドパ水和物
メネシット配合錠１００,レボドパ・カルビドパ水和物
カルコーパ配合錠Ｌ１００,レボドパ・カルビドパ水和物
ドパコール配合錠Ｌ１００,レボドパ・カルビドパ水和物
ネオドパストン配合錠Ｌ２５０,レボドパ・カルビドパ水和物
メネシット配合錠２５０,レボドパ・カルビドパ水和物
カルコーパ配合錠Ｌ２５０,レボドパ・カルビドパ水和物
ドパコール配合錠Ｌ２５０,レボドパ・カルビドパ水和物
ドパコール配合錠Ｌ５０,レボドパ・カルビドパ水和物
デュオドーパ配合経腸用液,レボドパ・カルビドパ水和物
スタレボ配合錠Ｌ５０,レボドパ・カルビドパ水和物・エンタカポン
スタレボ配合錠Ｌ１００,レボドパ・カルビドパ水和物・エンタカポン
クロルプロマジン塩酸塩錠,クロルプロマジン塩酸塩
クロルプロマジン塩酸塩錠,クロルプロマジン塩酸塩
クロルプロマジン塩酸塩錠,クロルプロマジン塩酸塩
クロルプロマジン塩酸塩錠,クロルプロマジン塩酸塩
ウインタミン細粒（１０％）,クロルプロマジンフェノールフタリン酸塩
ピーゼットシー散１％,ペルフェナジンフェンジゾ酸塩
ニューレプチル細粒１０％,プロペリシアジン
ニューレプチル錠５ｍｇ,プロペリシアジン
ニューレプチル錠１０ｍｇ,プロペリシアジン
ニューレプチル錠２５ｍｇ,プロペリシアジン
ニューレプチル内服液１％,プロペリシアジン
ペルフェナジン錠,ペルフェナジン
ペルフェナジン錠,ペルフェナジン
ペルフェナジン錠,ペルフェナジン
トリラホン散１％,ペルフェナジン
フルメジン散０．２％,フルフェナジンマレイン酸塩
フルメジン糖衣錠（０．２５）,フルフェナジンマレイン酸塩
フルメジン糖衣錠（０．５）,フルフェナジンマレイン酸塩
フルメジン糖衣錠（１）,フルフェナジンマレイン酸塩
プロクロルペラジンマレイン酸塩錠,プロクロルペラジンマレイン酸塩
ペルフェナジンマレイン酸塩錠,ペルフェナジンマレイン酸塩
ペルフェナジンマレイン酸塩錠,ペルフェナジンマレイン酸塩
ペルフェナジンマレイン酸塩錠,ペルフェナジンマレイン酸塩
レボトミン散１０％,レボメプロマジンマレイン酸塩
レボトミン散５０％,レボメプロマジンマレイン酸塩
ヒルナミン散５０％,レボメプロマジンマレイン酸塩
ヒルナミン細粒１０％,レボメプロマジンマレイン酸塩
レボトミン顆粒１０％,レボメプロマジンマレイン酸塩
ヒルナミン錠（５ｍｇ）,レボメプロマジンマレイン酸塩
レボトミン錠５ｍｇ,レボメプロマジンマレイン酸塩
レボトミン錠２５ｍｇ,レボメプロマジンマレイン酸塩
ヒルナミン錠（２５ｍｇ）,レボメプロマジンマレイン酸塩
レボメプロマジン錠２５ｍｇ「ツルハラ」,レボメプロマジンマレイン酸塩
ヒルナミン錠（５０ｍｇ）,レボメプロマジンマレイン酸塩
レボトミン錠５０ｍｇ,レボメプロマジンマレイン酸塩
アナフラニール錠１０ｍｇ,クロミプラミン塩酸塩
アナフラニール錠２５ｍｇ,クロミプラミン塩酸塩
スルモンチール散１０％,トリミプラミンマレイン酸塩
スルモンチール錠１０ｍｇ,トリミプラミンマレイン酸塩
スルモンチール錠２５ｍｇ,トリミプラミンマレイン酸塩
イミプラミン塩酸塩錠,イミプラミン塩酸塩
イミプラミン塩酸塩錠,イミプラミン塩酸塩
アモキサン細粒１０％,アモキサピン
アモキサンカプセル１０ｍｇ,アモキサピン
